feature,lable
"[-3.6697183e+02  1.0679427e+02  1.6070103e+01  4.1056137e+01
  1.4495956e+00  3.9722438e+00 -5.3959150e+00  5.1736255e+00
 -3.8003409e+00 -1.8046715e+00 -4.2212830e+00  3.7197673e+00
 -1.3094789e-01  5.0276580e+00 -7.3190722e+00  2.0530152e+00
 -5.8441944e+00 -2.7708647e-01 -8.7663841e+00  1.5815237e+00
 -7.1511760e+00  1.6073847e+00  1.6133084e+00  1.0567380e+00
 -5.1816905e-01  7.7438517e+00  1.0628824e+00  3.0387332e+00
  4.8506536e+00  3.5196049e+00  4.2066450e+00  5.3126993e+00
  4.4043417e+00  4.4671106e+00  2.9381187e+00  3.3059301e+00
  1.6431909e+00  4.8275506e-01  1.0292226e+00 -1.0297658e+00]",1
"[-3.07590454e+02  9.63020554e+01 -6.80099869e+00  1.91041851e+01
 -7.04690790e+00 -1.49187613e+01 -1.00691519e+01 -2.93308735e+00
 -1.36672297e+01 -9.97096002e-01 -1.37386093e+01 -4.10866833e+00
 -1.50503435e+01  3.98887300e+00 -1.09015903e+01 -4.99006599e-01
  1.47923458e+00 -1.51855087e+00 -9.87356365e-01  5.09356201e-01
 -8.95118475e-01  2.86515737e+00  3.15206742e+00  4.33858871e+00
  2.32672286e+00  3.67538619e+00  2.55242443e+00  1.52268267e+00
  1.96486950e+00  3.05302292e-01  3.81426841e-01  4.01645601e-01
 -1.19292974e+00 -1.02281249e+00 -2.71669533e-02 -1.85642934e+00
 -1.29867148e+00 -1.94663918e+00 -2.03845787e+00 -1.17978764e+00]",1
"[-3.8341943e+02  9.5135254e+01 -3.3317383e+01  3.5382187e+01
 -6.5325413e+00 -3.0340974e+00 -1.4275247e+01 -3.1824263e+01
 -3.9623830e+00 -1.4833708e+01 -2.0581072e+01 -9.0527945e+00
 -7.6176124e+00 -1.3131533e+01 -4.7822671e+00 -3.2292142e+00
 -7.6469002e+00 -3.4650626e+00 -6.8857470e+00 -2.6462162e+00
 -7.0735641e+00 -7.9829688e+00  3.5872051e-01 -6.8105001e+00
 -2.5727649e+00  2.5572519e+00 -3.3963149e+00 -3.0571899e-01
  2.2463822e+00 -2.0496757e+00  1.7993975e-01  3.6184640e+00
 -7.1466756e-01 -1.5501771e+00 -2.2189260e-01 -2.4328117e+00
 -2.6181490e+00 -7.5330228e-01 -2.2047229e+00 -3.2505102e+00]",0
"[-3.1566370e+02  1.1826487e+02  1.2575224e+01 -5.1311655e+00
  4.0889630e+00 -1.5101237e+01 -2.0502022e+01 -5.8686275e+00
 -1.7067444e+01 -2.2100859e+00 -8.8466139e+00 -4.0188560e+00
 -4.7024632e+00 -4.3840470e+00 -1.0855665e+01 -6.3788457e+00
 -3.1249752e+00 -7.2727890e+00 -5.0247703e+00 -2.0320971e+00
  2.7945134e-01 -2.9791263e-01  3.4126260e+00  2.0479193e+00
  4.3053126e+00  6.7532721e+00  2.5705979e+00  4.4874487e+00
  3.1430154e+00  1.5597389e+00 -4.9209520e-01  2.4876921e+00
  1.3285261e+00  1.5708464e+00  1.0299133e+00 -6.8321043e-01
 -2.1747038e+00 -2.0918462e+00 -1.2012731e+00 -1.2017485e+00]",1
"[-4.3339377e+02  8.6385826e+01  1.4219355e+01  1.2655707e+01
 -1.2515762e+01  2.4380116e+00 -1.2798638e+01  3.4416935e+00
 -8.9618979e+00  5.7802639e+00 -1.1520610e+01  2.1342916e+00
 -7.3307862e+00  3.6928189e+00 -5.9979253e+00  8.1902051e-01
 -3.5333643e+00 -5.0052875e-01 -1.3435112e+00  3.2488790e+00
  1.6972339e+00  3.0391452e+00  1.9483721e+00  2.9279599e+00
  4.1651139e+00  4.8559012e+00  5.4229627e+00  4.3044672e+00
  4.2353606e+00  2.6224675e+00  3.1951070e+00  2.2507081e+00
  2.8926539e+00  1.3119456e+00  2.0190697e+00  1.5339315e+00
  1.6346722e+00 -7.1334378e-03 -7.1216464e-02 -1.0012573e+00]",1
"[-4.42136780e+02  1.20213806e+02  3.72356567e+01  3.47412186e+01
  1.49048386e+01 -2.92365170e+01 -3.12560368e+01 -1.06832151e+01
 -1.32118158e+01 -1.52620697e+01 -9.76982021e+00 -5.34051275e+00
 -7.92792797e+00  1.24113417e+00 -3.85261226e+00 -8.10658836e+00
 -6.17679691e+00 -4.84759855e+00 -7.44699144e+00 -5.86642265e+00
 -7.60794258e+00 -3.29967332e+00  5.24580002e-01 -3.29539752e+00
 -1.05885947e+00  3.63697338e+00 -6.49780482e-02 -9.46065307e-01
  3.74987221e+00  2.31500602e+00  2.74532366e+00  6.37394381e+00
  4.11959314e+00  4.41547966e+00  6.07404995e+00  2.47388434e+00
  3.98097873e-01 -9.09916401e-01 -2.67911363e+00 -3.41369319e+00]",1
"[-3.9228574e+02  8.8398399e+01 -4.5712328e+00  1.9543076e+01
 -2.4502350e+01 -9.1309357e+00 -1.7438742e+01 -1.3976686e+01
 -1.7030861e+01 -6.4514022e+00 -1.8325991e+01 -8.3089933e+00
 -1.1471359e+01 -6.0602980e+00 -9.3260775e+00 -3.8802888e+00
 -4.6806693e+00 -5.0427155e+00 -3.5972576e+00 -2.9868534e+00
 -6.6543961e+00 -5.2455187e+00 -3.8330451e-01 -5.9996638e+00
 -2.4622891e+00 -1.7311850e+00 -2.7097650e+00 -9.6264362e-01
  1.5161726e+00  1.1578680e+00  3.4383802e+00  6.1598392e+00
  2.5624998e+00  6.2625432e-01  1.7167995e+00  2.5408080e-01
 -1.5219213e-01 -1.4070433e+00 -2.7836421e+00 -1.0058346e+00]",1
"[-5.23124146e+02  8.71209259e+01  9.11878872e+00  1.98662300e+01
  2.89549804e+00 -1.53366585e+01 -1.91126156e+01  1.69944553e+01
 -1.25572529e+01  3.84825444e+00 -1.34437494e+01  8.44557667e+00
 -1.34971886e+01  1.02770491e+01 -8.10503197e+00 -9.36396047e-02
 -3.70396900e+00 -4.82400131e+00 -1.48276365e+00  2.34065270e+00
 -2.87586117e+00  6.22696459e-01 -3.29367280e-01  4.70395613e+00
  1.42109048e+00  6.05099869e+00  4.00747585e+00  4.33339977e+00
  9.61680698e+00  2.76501727e+00  8.88467979e+00  2.57667804e+00
  5.68125057e+00  1.25797653e+00  3.74723125e+00  1.19234407e+00
  1.00161111e+00  3.35794091e-01 -1.42264104e+00 -2.55589426e-01]",1
"[-4.2478366e+02  8.8544975e+01  1.6766602e+01  1.9574932e+01
 -6.9064097e+00  1.5398035e+00  1.0825252e+01 -3.7189906e+00
 -1.1295151e+01  3.9039013e+00 -1.4230853e+01 -4.7694948e-01
 -7.9050269e+00  6.1410465e+00 -8.8464384e+00 -7.1304798e+00
  9.5400548e-01 -1.7802111e+00  1.5575658e+00 -2.6077285e-01
 -3.1152422e+00  1.6686037e+00  6.0944328e+00 -1.8061230e+00
  2.4131563e+00  2.6371322e+00  2.4306264e+00  3.5621426e+00
  1.3442141e+00  2.4400692e+00  8.4312278e-01  3.2910380e+00
  4.1736021e+00  3.3195624e+00  4.0601988e+00  2.8082547e+00
  2.3251218e-01  3.4941205e-01  2.5963980e-01 -6.3422513e-01]",0
"[-4.8861572e+02  7.1337364e+01  1.3925388e+01  5.0668564e+01
 -5.4797821e+00  1.3186276e+01 -6.6777706e+00  3.9198475e+00
 -1.0530448e+01  7.4054585e+00 -7.0687490e+00 -5.1458454e+00
 -3.7754495e+00  5.6084728e-01 -5.9506588e+00 -3.7324572e+00
 -6.7611504e+00 -4.9169245e+00 -5.3300939e+00 -2.5424159e+00
 -3.6340330e+00 -2.2240036e+00 -8.9803749e-01 -3.3308671e+00
  8.9837575e-01 -2.9820142e+00  2.1557608e-01  1.1367104e+00
 -2.3367345e+00  8.1305677e-01  1.9840224e+00  2.8387916e-01
  1.7408149e+00  1.9247565e+00  2.0928218e+00  1.2206088e+00
  3.2797945e+00 -1.8851042e-02  4.2402172e-01  2.2852237e+00]",1
"[-3.5339758e+02  1.0340888e+02  1.1783423e+01  1.3600066e+01
  1.1500367e+01 -8.3817158e+00 -1.0052329e+01  6.8172674e+00
 -2.2549274e+01  3.9014585e+00 -1.3621713e+01 -1.3434128e+00
 -9.5518398e+00  3.3152461e+00 -1.0332013e+01  1.4493660e+00
 -7.5239930e+00 -7.5701303e+00 -1.0505355e+01 -3.1463375e+00
 -7.4409027e+00 -5.3322859e+00 -8.6854434e-01 -2.4136641e+00
 -1.6084487e+00  2.0604889e+00 -8.5600960e-01 -1.7904774e+00
 -9.5544600e-01 -1.5275404e+00 -6.7482747e-02  6.7428720e-01
  2.0405166e+00  2.2883010e+00  4.4398422e+00  1.9309716e+00
 -1.0909864e+00 -2.2875342e+00 -1.5407523e+00 -2.8915834e+00]",1
"[-2.90226746e+02  1.62171844e+02  6.38135910e-01  1.09838629e+01
 -1.01332693e+01 -3.00585194e+01 -5.86282492e-01 -7.68154907e+00
 -2.16739521e+01 -6.35406828e+00 -9.38862038e+00 -1.44388504e+01
 -8.29859447e+00 -8.38907909e+00 -1.09275236e+01 -6.66523027e+00
 -3.31952858e+00 -8.41217136e+00 -1.21424274e+01 -8.41005421e+00
 -6.46160221e+00 -5.27349758e+00 -1.61932790e+00 -2.20667338e+00
 -2.32220125e+00  1.75242245e-01 -1.01746213e+00 -3.42348486e-01
  4.37389088e+00  2.37124515e+00 -1.99831474e+00 -1.08408523e+00
 -1.10466145e-01 -2.71799386e-01 -5.59244603e-02 -4.23435718e-02
  2.27952912e-01  4.74246979e-01  7.25198865e-01  3.07352513e-01]",1
"[-3.33743927e+02  1.21000305e+02  1.16847868e+01  3.81232917e-01
 -3.40392351e+00  1.63231075e+00 -1.94835758e+01 -1.16456327e+01
 -1.01227102e+01 -4.51010656e+00 -1.46190710e+01 -3.93670249e+00
 -1.50303164e+01 -5.12292147e+00 -9.76316357e+00 -7.77596951e+00
 -1.36309700e+01 -1.60537922e+00 -1.32787228e+01 -6.23974895e+00
 -6.35752916e+00 -4.72181702e+00 -4.03187084e+00 -4.52318478e+00
 -2.81021595e+00 -9.28396136e-02 -3.67799330e+00 -3.79725075e+00
 -1.37608409e+00 -8.43516731e+00 -3.41375232e+00 -3.80696368e+00
 -5.50168657e+00 -3.47935581e+00 -5.68053675e+00 -4.57209253e+00
 -4.74508047e+00 -4.80889273e+00 -4.72576141e+00 -5.13356543e+00]",1
"[-4.0473322e+02  8.8201996e+01  1.9686914e+01  2.7167662e+01
  1.4939044e+00  1.0287163e+01 -1.2022425e+01  5.1451983e+00
 -2.0408501e+01 -3.2078009e+00 -1.4024145e+01 -9.2478733e+00
 -1.1875399e+01 -4.6707282e+00 -4.0124631e+00 -8.6595745e+00
 -4.8000565e+00 -4.1057692e+00 -9.3194733e+00 -5.2891593e+00
 -8.8085690e+00 -6.2433519e+00 -4.6835675e+00 -6.7354293e+00
 -4.4226356e+00 -1.0205359e+00 -2.3897953e+00 -1.6380366e+00
  1.1740386e+00 -7.1187031e-01 -3.8290086e-01  7.4104500e-01
  7.5636715e-02 -5.2788472e-01  2.9370195e-01  5.9844744e-01
 -5.8964270e-01 -5.8320075e-01 -4.2868632e-01 -1.6510909e+00]",1
"[-4.0255029e+02  1.3107405e+02  7.7144880e+00  1.2981239e+01
 -1.7508610e+01 -1.6131258e+01  3.0649352e+00  4.7673106e+00
 -1.5137749e+01  1.0568892e+00 -8.9328928e+00 -7.1222100e+00
 -2.0858490e+00  3.2667608e+00 -3.6799309e+00 -6.7856631e+00
  6.6124554e+00 -1.8455260e+00 -4.2536995e-01  9.3113565e+00
  2.3783755e+00  3.9836905e+00  1.7874091e+00  2.2267365e+00
  1.4301468e+00  4.0973163e+00 -2.5503168e+00  2.6579687e-01
  2.5446968e+00  3.1040056e+00  4.9058971e+00  6.5815884e-01
  5.2826633e+00  6.1653543e+00  4.6284976e+00  3.7412908e+00
  5.3430882e+00  4.6888409e+00  2.2844520e+00  7.7613282e-01]",1
"[-4.0342981e+02  9.3162048e+01 -2.9667521e-01  2.1254358e+01
  3.4546094e+00  1.2293401e+01 -1.1352461e+01  5.6152873e+00
 -8.4453497e+00 -3.0356318e-01 -1.7968929e+01 -7.1275377e-01
 -1.0367875e+01 -9.6698141e+00 -1.0925367e+01 -1.9610216e+01
 -7.8322058e+00 -1.1134415e+01 -1.2954279e+01 -8.3341074e+00
 -9.0597334e+00 -4.9189253e+00 -1.0249931e+01 -4.7779422e+00
 -3.9328079e+00 -6.2237639e+00 -2.1833217e+00 -3.4631391e+00
 -3.3958435e+00  1.2899092e-01 -8.4331763e-01  3.9706269e-01
  1.9277724e+00  1.8401716e+00  1.3768376e+00  7.0011429e-02
  8.6756146e-01 -1.2518655e+00 -1.5532930e+00 -2.7243388e-01]",1
"[-351.37067     105.10811      -4.6457       11.106163     -3.2861612
  -16.738867     -6.246146      7.7203035   -11.489945      8.5353155
  -13.047366      1.1156346   -12.931817     -3.7554824    -4.69006
  -10.9383545    -0.7530199    -4.3901296    -5.5116954    -4.812806
   -7.5732675    -4.709277      0.45710057   -2.5013936    -0.8209877
    4.8421044     1.2640193     7.115854      2.766411      6.7540236
    6.9657164     4.6470346     7.069134      1.5449307     1.203152
    0.5174224    -2.7956903    -0.8919278    -1.1523144    -3.208566  ]",1
"[-4.5292975e+02  6.1625317e+01  3.5604286e+01  3.5831261e+01
 -1.8991247e+01  1.3155403e+01 -3.4240715e+01  8.1464177e-01
 -8.2556095e+00 -5.7091218e-01 -1.4935608e+01 -4.3178806e+00
 -7.3049507e+00  1.9576254e-01 -1.5660406e+01 -1.1007528e+01
 -5.6735363e+00 -1.1569230e+01 -5.5812807e+00 -7.6680264e+00
 -9.2666779e+00 -4.2804503e+00 -1.0539276e+01 -5.2414942e+00
 -5.5048780e+00 -5.4243803e+00 -4.3179417e+00 -6.3118863e+00
 -7.7912009e-01 -1.8476349e+00 -1.6749378e+00  3.8892593e+00
  2.4714785e+00  4.0772114e+00  1.6880287e+00  5.6144505e+00
  4.7031060e-01 -2.0595381e-01  7.2762585e-01 -3.9961522e+00]",0
"[-3.8185663e+02  9.2601944e+01  1.1967165e+01  2.9818130e+01
 -3.4056877e+01 -5.4221616e+00 -4.2892847e+00 -1.8896175e+01
 -1.3605714e+01  6.4588304e+00 -1.2168866e+01 -1.0734397e+01
 -1.0646382e+01 -1.1730594e+01 -2.9944894e+00 -1.0428308e+01
  5.4056125e+00 -3.6368761e+00 -8.1519432e+00  3.8542712e+00
 -1.4142574e+01 -5.2676692e+00 -1.8258351e+00 -5.3925242e+00
 -8.7803860e+00 -6.3408911e-01 -1.4679810e+00  1.4941469e-01
  7.5937829e+00  2.7374467e-01  8.7823763e+00  4.2916493e+00
  2.4023163e+00  2.2637703e+00 -1.5086061e+00  5.2223617e-01
 -4.7174888e+00 -1.7536206e+00 -3.2667806e+00 -3.3403039e+00]",1
"[-4.6126324e+02  7.9841293e+01  1.8498974e+00  3.8809315e+01
 -2.1834213e+01 -1.6402817e+01 -4.9363070e+00  6.2004191e-01
 -1.7645313e+01 -7.8875577e-01 -1.5738591e+01 -2.4846237e+00
 -9.7899561e+00 -5.1880946e+00 -3.0042219e+00 -7.6332097e+00
 -3.0525038e+00 -5.5339332e+00 -8.8389053e+00 -1.1578699e+00
 -4.9438100e+00 -4.8433142e+00 -2.1227517e+00 -6.0653419e+00
 -2.7929714e+00 -2.6973493e+00 -5.8929086e-01  4.4108611e-01
 -1.2684340e+00 -5.9367436e-01  4.2681798e-01  3.0249650e+00
  4.3895268e+00  5.3184557e+00  7.1628766e+00  7.2577887e+00
  8.3478041e+00  6.3658061e+00  5.8302131e+00  3.7962892e+00]",1
"[-3.97141724e+02  8.69333878e+01  1.60990601e+01  2.55116024e+01
 -2.72741241e+01 -1.74967670e+01 -8.85960770e+00 -1.97828960e+01
 -2.79149647e+01 -1.85462208e+01 -1.99006248e+00 -8.25982761e+00
 -1.26602173e+01 -4.66788626e+00 -9.93151379e+00 -6.12291861e+00
 -8.10206985e+00 -1.42988071e+01 -9.90788841e+00 -9.50578403e+00
 -5.36662912e+00 -7.41977882e+00 -9.57279396e+00  1.55235291e+00
 -3.65150452e-01  1.25293303e+00  1.09313869e+01  7.19227839e+00
  1.20013485e+01  1.05874643e+01  4.27903116e-01  1.62481475e+00
 -3.09459150e-01 -2.01453137e+00 -2.61507303e-01 -2.59151053e+00
 -1.31242061e+00 -2.79205489e+00 -3.96754813e+00 -3.19216919e+00]",1
"[-3.3670807e+02  1.2945271e+02  7.9583097e+00  1.8966902e+01
 -1.0634458e+00 -9.0501003e+00  2.5106020e+00  9.5521998e-01
 -9.6656017e+00 -2.5412064e+00 -8.4186497e+00 -3.1452503e+00
 -9.0626850e+00 -3.5023379e+00 -1.3783747e+01  5.1896505e+00
 -1.0145659e+00 -6.6655672e-01 -8.1589985e-01 -1.8224233e+00
 -3.4418738e+00 -3.5713453e+00 -3.8875799e+00 -4.1742692e+00
 -9.2400593e-01 -1.0562685e+00  4.5624390e+00  2.9141753e+00
  6.0102310e+00  4.7966056e+00  4.3549709e+00  8.0010605e+00
  5.9812708e+00  8.2930946e+00  5.5022936e+00  5.6517105e+00
  6.1426873e+00  3.3043313e+00  9.6602412e-03  1.8973455e+00]",1
"[-3.0202872e+02  1.2814442e+02 -1.6826518e+00  1.7362194e+01
 -1.2180112e-01 -1.0348361e+01  1.6578921e+00 -4.8115906e-01
 -9.0155287e+00 -1.4119886e+00 -6.3045564e+00  2.3623638e+00
 -6.1669340e+00 -2.0880327e+00 -8.7984018e+00 -2.0951965e+00
 -5.8865771e+00 -7.9284483e-01 -7.1834884e+00 -1.9817240e+00
 -4.0104318e+00 -9.8514318e-01 -1.5331650e+00  1.9581101e+00
  4.6482105e+00  8.2166309e+00  9.1641130e+00  9.5218887e+00
  1.0299545e+01  9.8348055e+00  6.8527560e+00  5.1216512e+00
  4.3122268e+00  1.9564124e+00 -9.8229468e-01 -1.4248950e+00
 -1.5335249e+00 -1.2302514e+00 -2.9637311e+00 -3.0849702e+00]",0
"[-4.54250488e+02  1.17294861e+02  1.55394773e+01  2.06193829e+01
  2.37336712e+01  2.56306705e+01  8.73970091e-01  1.26676416e+01
 -1.10953462e+00  3.32509422e+00 -9.73199558e+00  2.79712939e+00
  3.25724411e+00  4.28296185e+00 -3.68024170e-01 -3.37944221e+00
 -9.02869225e+00  4.56773376e+00 -1.55763042e+00  5.02355433e+00
 -1.13667071e+00 -2.00344276e+00  1.34834731e+00  1.75146091e+00
 -4.55032378e-01  1.00115374e-01  1.72365785e+00 -6.72252893e-01
 -3.49880457e+00 -5.78774691e+00 -4.64591771e-01 -3.04642940e+00
  7.70494461e-01 -2.60767174e+00 -7.19336092e-01 -3.87714267e+00
 -5.46297836e+00 -8.57867956e-01  6.19653881e-01 -3.49272227e+00]",1
"[-3.42229858e+02  9.54363174e+01 -5.64064264e+00  2.72847061e+01
 -1.58095875e+01 -2.11219978e+01 -1.70306873e+01  5.07003593e+00
 -2.03433418e+01 -2.61569023e+00 -1.23185177e+01 -5.90296030e+00
 -6.49989605e-01 -9.29909229e+00 -7.91852045e+00  5.99393427e-01
 -7.75151348e+00 -3.44451237e+00 -6.46382952e+00  1.76594102e+00
 -3.33414173e+00  2.90154958e+00  1.82684493e+00  1.42548084e+00
  1.67397308e+00  2.49670219e+00  2.28816843e+00  9.02818609e-03
  4.41223764e+00  6.39122963e-01  1.76621771e+00  8.93651247e-01
  8.91741097e-01  2.20315361e+00  1.01957381e+00 -1.42036474e+00
 -1.99353540e+00 -1.53263998e+00 -1.13194859e+00 -1.72966254e+00]",1
"[-4.3859225e+02  1.0466126e+02  3.0357090e+01  3.0753359e+01
 -3.6396341e+00 -2.5592974e+01 -9.2542248e+00  3.8652260e+00
 -1.1679585e+01 -2.5386846e+00 -2.1198881e+01 -1.8876532e+01
 -5.9688115e+00 -2.9446361e+00 -1.1917684e+01 -7.4057083e+00
 -7.9406457e+00 -2.7629654e+00 -4.4163847e+00 -5.6058140e+00
 -7.2846174e+00 -5.4638534e+00 -5.5171843e+00 -4.7383103e+00
 -5.0261502e+00 -2.2549899e+00  1.0517529e+00 -3.2085204e+00
  2.4526296e+00  2.3255208e-01  3.6251171e+00 -2.6255047e-01
 -1.0433261e+00 -2.4803147e+00  5.1193529e-01  1.2123760e+00
  3.8202026e-01  3.6502972e+00  2.6993389e+00  3.6733325e+00]",0
"[-4.0738382e+02  1.6211909e+02 -1.7656464e+01  2.0089216e+01
 -1.4223755e+01 -1.3598988e+01 -1.7890467e+01 -8.6894493e+00
 -1.0254793e+01 -1.8012180e+01 -5.3949542e+00 -7.2236099e+00
 -9.8301058e+00 -6.3397536e+00 -8.1904039e+00 -7.6083632e+00
 -4.9578238e+00 -4.4354978e+00 -8.5177174e+00 -8.9345465e+00
 -9.5725908e+00 -5.8114171e+00 -6.3312144e+00 -5.9399672e+00
 -2.0433743e-01  1.8317154e-01 -1.3227004e+00 -4.3924994e+00
 -3.9169099e+00 -4.3967071e+00 -2.4978323e+00 -3.9865506e-01
 -7.6234721e-02  3.2642639e-01  2.8179860e+00  2.1981437e+00
  1.0028485e+00  4.8165188e+00  4.2511292e+00  1.4593519e+00]",1
"[-3.96059509e+02  1.25946785e+02  9.57378769e+00  2.42841282e+01
 -1.23278570e+01 -9.36437988e+00 -1.50223236e+01  4.45057964e+00
 -8.45903969e+00 -8.52572250e+00 -6.52123165e+00 -4.92251492e+00
 -6.28785801e+00  2.10420966e+00 -4.24077654e+00 -6.71063328e+00
 -1.99002540e+00 -7.83640146e+00 -7.13632250e+00 -2.94950032e+00
 -6.83816147e+00 -2.15218186e+00 -2.95616007e+00 -1.54819548e+00
  2.44931549e-01 -1.09842503e+00  2.16045886e-01  2.42658710e+00
  4.47884130e+00 -3.21821630e-01  2.59410620e+00 -1.77308902e-01
 -2.02345657e+00 -4.05324966e-01 -6.36234403e-01 -1.05893575e-01
 -1.80355564e-01 -1.70093501e+00 -6.48894370e-01 -3.63299608e-01]",1
"[-3.1461511e+02  9.9774406e+01 -1.5540987e+01  2.3750542e+01
 -2.1304794e+01 -5.8558259e+00 -1.6563841e+01 -1.1835012e+01
 -1.1752906e+01 -1.7084036e+01 -9.8388786e+00 -1.5133448e+01
 -1.2854005e+01 -6.7968287e+00 -1.0310007e+01 -1.0904370e+01
 -7.4709077e+00 -9.6719303e+00 -1.2433248e+01 -7.7493234e+00
 -7.8407822e+00 -7.4952879e+00 -6.6072965e+00 -4.8880243e+00
 -3.3412921e+00 -3.5768247e+00 -1.3127632e+00 -9.3673867e-01
 -2.7682465e-01 -1.3388058e+00 -1.1091125e+00  1.6843835e-01
  1.7534647e+00  5.4006513e-02  2.2337718e+00  2.0784132e+00
  2.8935013e+00  3.6372423e+00  2.2360256e+00  2.7907634e+00]",1
"[-3.8463156e+02  9.8920601e+01  1.5510857e+01  2.5169544e+01
  3.7268164e+00  5.7018785e+00 -5.8694229e+00  1.0499837e-01
 -4.0851588e+00  1.2661372e+00 -3.7788246e+00 -5.7221770e-01
  3.2610788e+00  4.0108614e+00 -8.0942421e+00  1.6685582e+00
 -4.3870564e+00 -2.8658638e+00 -7.6818066e+00 -4.2485160e-01
 -4.3707299e+00 -6.5511161e-01  6.6049010e-01  1.6454303e+00
  8.4733784e-01  4.2089262e+00  6.5250796e-01  2.5355666e+00
  3.1554480e+00  1.7540987e+00  5.3350635e+00  3.7362733e+00
  6.0046749e+00  4.4347100e+00  3.8776691e+00  3.3944294e+00
  1.5747464e+00 -5.1214635e-01 -6.2033308e-01 -1.5463458e+00]",1
"[-3.25340576e+02  1.00669945e+02 -9.51729393e+00  1.24849634e+01
 -8.07596493e+00 -1.56323299e+01 -1.11902275e+01 -2.82154560e+00
 -1.29842415e+01 -3.85101938e+00 -1.39132872e+01 -6.11224842e+00
 -1.32333527e+01  3.87851286e+00 -1.10678215e+01  1.47262588e-01
  1.08107877e+00 -2.60868400e-01 -2.14643979e+00 -3.61691356e-01
 -1.21439195e+00  2.27737331e+00  1.72937775e+00  4.13307428e+00
  1.92815626e+00  4.18918705e+00  5.16664600e+00  1.00446630e+00
  2.53884387e+00  1.30117226e+00  2.24327177e-01  1.04083288e+00
  3.23615745e-02 -1.19137371e+00 -4.09719259e-01 -2.09915042e-01
 -1.55120528e+00 -9.71861064e-01 -1.96842122e+00 -1.69463539e+00]",1
"[-3.95909363e+02  1.10901955e+02 -2.87964916e+01  3.27702370e+01
 -1.75497055e+01 -1.06902580e+01 -7.49859285e+00 -2.04268265e+01
  2.21035218e+00 -8.61697292e+00 -1.15119457e+01 -7.48717165e+00
 -5.24122620e+00 -6.03624010e+00 -9.45935440e+00 -7.93591022e+00
 -6.40905714e+00 -7.08896351e+00 -9.72697926e+00 -1.66664457e+00
 -2.59107637e+00 -4.74626493e+00  1.08532059e+00 -2.27171230e+00
  3.55599165e-01  1.90299463e+00 -3.28478312e+00 -1.50783467e+00
  8.45207334e-01 -1.00174356e+00  3.51641715e-01  2.27906013e+00
  2.36958221e-01  8.32508862e-01  2.61660367e-01 -1.85704708e+00
 -1.85734367e+00 -2.37335086e+00 -2.12569833e+00 -2.79291105e+00]",0
"[-3.0964795e+02  1.1884395e+02  1.2121099e+01 -1.8236612e+01
 -7.6710939e-01 -1.0166593e+01 -2.2331329e+01 -8.7433119e+00
 -1.5411085e+01 -4.3297238e+00 -1.0845889e+01 -4.3780227e+00
 -4.9720101e+00 -3.3619409e+00 -1.2780456e+01 -8.8748827e+00
 -3.6381333e+00 -9.2702560e+00 -9.4823742e+00 -4.8739400e+00
 -7.0610142e-01 -2.2807701e+00  2.9952857e-01  1.7929178e-01
  4.5421359e-01  2.6278992e+00  1.1797454e-01  3.9438961e+00
  4.7673521e+00  4.2787504e+00  1.9151288e+00  3.2138634e+00
  2.6941395e+00  1.4012514e+00  1.5163428e+00  3.7932894e-01
 -1.3878076e+00 -2.1498053e+00 -1.0772934e+00 -1.4547845e+00]",1
"[-4.4193643e+02  1.0016965e+02  6.7700076e+00  9.7470503e+00
 -1.0227352e+01  9.0794296e+00 -1.2423713e+01  7.0691066e+00
 -8.8838549e+00  5.9570422e+00 -1.1082608e+01  2.5718720e+00
 -7.5982556e+00  3.5053051e+00 -8.2590914e+00  1.7718133e+00
 -5.7868843e+00 -3.4960806e-02 -4.1472392e+00  1.2163657e+00
 -1.3832585e+00  3.6648395e+00  1.9228038e+00  2.5897083e+00
  2.5656881e+00  3.4428349e+00  3.2255311e+00  2.9744208e+00
  2.0359681e+00  1.9296461e+00  4.1999922e+00  4.4083323e+00
  4.8477368e+00  3.5760882e+00  3.2797339e+00  2.1944087e+00
  3.3313863e+00  8.6240780e-01  4.6486345e-01 -7.6000023e-01]",1
"[-4.4736679e+02  1.2536069e+02  4.1535992e+01  2.7306238e+01
  9.4620810e+00 -3.0209576e+01 -2.9577831e+01 -6.1356902e+00
 -1.4378895e+01 -2.3453165e+01 -8.7577887e+00  3.4676604e+00
 -3.3423893e+00 -1.1462505e+00 -4.9104629e+00 -7.3453941e+00
 -4.1107731e+00 -3.4413779e+00 -8.5742435e+00 -6.0461636e+00
 -4.4097390e+00 -5.5278602e+00 -4.4171839e+00 -1.8292567e+00
  2.5621429e-01  1.9323704e+00  1.9257437e+00  1.3485227e+00
  1.5977629e+00  4.3019095e-01  2.8514009e+00  4.7178240e+00
  5.4684639e+00  5.4644094e+00  4.1412086e+00  2.9023316e+00
  2.4097552e+00  1.8917835e-01 -1.6952642e+00 -2.5335674e+00]",1
